Date,AAPL,AMZN,GOOGL,MSFT
2017-04-19,32.96056365966797,44.959999084472656,42.82550048828125,59.99285888671875
2017-04-20,33.37293243408203,45.10300064086914,43.00400161743164,60.417179107666016
2017-04-21,33.333106994628906,44.92649841308594,42.9474983215332,61.24733352661133
2017-04-24,33.654083251953125,45.37049865722656,43.94649887084961,62.289634704589844
2017-04-25,33.86260223388672,45.38100051879883,44.44200134277344,62.64936447143555
2017-04-26,33.66345977783203,45.464500427246094,44.457000732421875,62.566375732421875
2017-04-27,33.689231872558594,45.91899871826172,44.571998596191406,62.97220230102539
2017-04-28,33.656429290771484,46.2495002746582,46.22600173950195,63.147457122802734
2017-05-01,34.34291076660156,47.4114990234375,46.64099884033203,64.02376556396484
2017-05-02,34.56079864501953,47.34700012207031,46.85449981689453,63.92229080200195
2017-05-03,34.45537185668945,47.05149841308594,47.42250061035156,63.71937561035156
2017-05-04,34.3311882019043,46.87649917602539,47.736000061035156,63.47029495239258
2017-05-05,34.90053176879883,46.70750045776367,47.513999938964844,63.64558029174805
2017-05-08,35.849422454833984,47.45199966430664,47.93450164794922,63.590240478515625
2017-05-09,36.079036712646484,47.64099884033203,47.83549880981445,63.682464599609375
2017-05-10,35.907997131347656,47.4474983215332,47.742000579833984,63.931522369384766
2017-05-11,36.21854782104492,47.38100051879883,47.794498443603516,63.147457122802734
2017-05-12,36.72435760498047,48.067501068115234,47.75699996948242,63.07366943359375
2017-05-15,36.6302490234375,47.89849853515625,47.96099853515625,63.11980438232422
2017-05-16,36.576141357421875,48.30350112915039,48.230499267578125,64.3907241821289
2017-05-17,35.34807205200195,47.237998962402344,47.10850143432617,62.60029983520508
2017-05-18,35.88681411743164,47.92449951171875,47.525001525878906,62.813663482666016
2017-05-19,36.00917053222656,47.992000579833984,47.73249816894531,62.79511260986328
2017-05-22,36.22795867919922,48.53350067138672,48.20349884033203,63.50014114379883
2017-05-23,36.183250427246094,48.57699966430664,48.52750015258789,63.71352005004883
2017-05-24,36.07503128051758,49.01750183105469,48.88050079345703,63.79701614379883
2017-05-25,36.19972229003906,49.66899871826172,49.59299850463867,64.58555603027344
2017-05-26,36.13855743408203,49.78900146484375,49.66350173950195,64.90095520019531
2017-05-30,36.152671813964844,49.834999084472656,49.80849838256836,65.31840515136719
2017-05-31,35.9385871887207,49.73099899291992,49.35449981689453,64.78962707519531
2017-06-01,36.03739547729492,49.79750061035156,49.41450119018555,65.03083038330078
2017-06-02,36.571434020996094,50.33649826049805,49.805999755859375,66.57080078125
2017-06-05,36.21383285522461,50.56700134277344,50.194000244140625,67.05319213867188
2017-06-06,36.3361701965332,50.150001525878906,49.83399963378906,67.27583312988281
2017-06-07,36.5526237487793,50.503501892089844,50.07500076293945,67.15522766113281
2017-06-08,36.46321487426758,50.51350021362305,50.2140007019043,66.74703979492188
2017-06-09,35.04930114746094,48.91550064086914,48.50600051879883,65.23493957519531
2017-06-12,34.21176528930664,48.24549865722656,48.09049987792969,64.73396301269531
2017-06-13,34.48701477050781,49.03950119018555,48.525001525878906,65.54107666015625
2017-06-14,34.15059280395508,48.82350158691406,48.39649963378906,65.18854522705078
2017-06-15,33.94591522216797,48.208499908447266,48.00899887084961,64.84529113769531
2017-06-16,33.47068786621094,49.385501861572266,47.930999755859375,64.93805694580078
2017-06-19,34.428192138671875,49.75849914550781,48.76100158691406,65.7451400756836
2017-06-20,34.115291595458984,49.62950134277344,48.449501037597656,64.85457611083984
2017-06-21,34.317623138427734,50.11149978637695,48.929500579833984,65.18854522705078
2017-06-22,34.26116943359375,50.064998626708984,48.83100128173828,65.17926788330078
2017-06-23,34.41408157348633,50.1870002746582,49.304500579833984,66.0605697631836
2017-06-26,34.305870056152344,49.69900131225586,48.60449981689453,65.42977142333984
2017-06-27,33.81416320800781,48.8390007019043,47.40449905395508,64.20518493652344
2017-06-28,34.308223724365234,49.51649856567383,48.050498962402344,64.75253295898438
2017-06-29,33.80241012573242,48.79650115966797,46.89099884033203,63.537254333496094
2017-06-30,33.88240051269531,48.400001525878906,46.48400115966797,63.9454460144043
2017-07-03,33.76005935668945,47.68299865722656,45.972999572753906,63.24039840698242
2017-07-05,33.898868560791016,48.56999969482422,46.612998962402344,64.0845947265625
2017-07-06,33.57890319824219,48.25699996948242,46.384498596191406,63.61146545410156
2017-07-07,33.9200325012207,48.9379997253418,47.04050064086914,64.4371109008789
2017-07-10,34.127071380615234,49.82350158691406,47.54999923706055,64.91951751708984
2017-07-11,34.23763656616211,49.70650100708008,47.67649841308594,64.92877960205078
2017-07-12,34.28704833984375,50.32550048828125,48.382999420166016,66.00489807128906
2017-07-13,34.764625549316406,50.03150177001953,48.442501068115234,66.58007049560547
2017-07-14,35.06341552734375,50.09049987792969,48.84550094604492,67.51702880859375
